tempo_arduino_micro_s,valor_ADC,tempo_arduino_s
31042668,12,31.042668
31043340,13,31.04334
31044020,15,31.04402
31044700,25,31.0447
31045376,35,31.045376
31046052,24,31.046052
31046732,15,31.046732
31047404,19,31.047404
31048084,25,31.048084
31048764,29,31.048764
31049436,13,31.049436
31050116,28,31.050116
31050796,28,31.050796
31051472,14,31.051472
31052148,11,31.052148
31052828,15,31.052828
31053500,30,31.0535
31054180,29,31.05418
31054860,22,31.05486
31055532,16,31.055532
31056212,14,31.056212
31056884,15,31.056884
31057556,16,31.057556
31058236,14,31.058236
31058908,18,31.058908
31059580,24,31.05958
31060260,36,31.06026
31060932,40,31.060932
31061604,35,31.061604
31062284,30,31.062284
31062960,19,31.06296
31063632,18,31.063632
31064308,21,31.064308
31064984,17,31.064984
31065660,10,31.06566
31066340,11,31.06634
31067016,21,31.067016
31067692,40,31.067692
31068372,39,31.068372
31069048,25,31.069048
31069724,16,31.069724
31070404,13,31.070404
31071076,24,31.071076
31071756,31,31.071756
31072436,19,31.072436
31073108,14,31.073108
31073788,11,31.073788
31074468,10,31.074468
31075144,15,31.075144
31075820,36,31.07582
31076500,50,31.0765
31077176,54,31.077176
31077852,55,31.077852
31078532,41,31.078532
31079204,21,31.079204
31079884,14,31.079884
31080564,14,31.080564
31081236,22,31.081236
31081916,23,31.081916
31082596,10,31.082596
31083268,12,31.083268
31083948,10,31.083948
31084628,10,31.084628
31085304,15,31.085304
31085980,10,31.08598
31086660,10,31.08666
31087336,17,31.087336
31088012,24,31.088012
31088692,22,31.088692
31089364,18,31.089364
31090044,16,31.090044
31090724,17,31.090724
31091400,22,31.0914
31092076,10,31.092076
31092756,28,31.092756
31093432,42,31.093432
31094108,61,31.094108
31094784,55,31.094784
31095464,55,31.095464
31096140,47,31.09614
31096816,31,31.096816
31097488,18,31.097488
31098164,28,31.098164
31098840,40,31.09884
31099512,24,31.099512
31100192,31,31.100192
31100864,30,31.100864
31101536,13,31.101536
31102216,11,31.102216
31102888,17,31.102888
31103560,11,31.10356
31104240,12,31.10424
31104912,14,31.104912
31105588,14,31.105588
31106268,16,31.106268
31106944,14,31.106944
31107620,14,31.10762
31108300,20,31.1083
31108976,10,31.108976
31109652,10,31.109652
31110332,15,31.110332
31111008,12,31.111008
31111684,13,31.111684
31112364,14,31.112364
31113040,22,31.11304
31113716,31,31.113716
31114396,34,31.114396
31115072,41,31.115072
31115752,39,31.115752
31116428,31,31.116428
31117104,15,31.117104
31117780,10,31.11778
31118460,9,31.11846
31119084,18,31.119084
31119768,24,31.119768
31120448,34,31.120448
31121120,36,31.12112
31121796,16,31.121796
31122476,15,31.122476
31123152,14,31.123152
31123832,10,31.123832
31124512,10,31.124512
31125184,14,31.125184
31125860,23,31.12586
31126540,28,31.12654
31127216,25,31.127216
31127892,25,31.127892
31128568,26,31.128568
31129240,25,31.12924
31129920,14,31.12992
31130588,16,31.130588
31131260,14,31.13126
31131940,14,31.13194
31132612,10,31.132612
31133284,11,31.133284
31133964,16,31.133964
31134636,17,31.134636
31135308,15,31.135308
31135988,13,31.135988
31136664,10,31.136664
31137340,24,31.13734
31138020,38,31.13802
31138692,31,31.138692
31139372,20,31.139372
31140052,15,31.140052
31140724,14,31.140724
31141404,22,31.141404
31142084,14,31.142084
31142756,10,31.142756
31143436,14,31.143436
31144116,43,31.144116
31144788,64,31.144788
31145468,66,31.145468
31146148,45,31.146148
31146820,22,31.14682
31147500,14,31.1475
31148180,18,31.14818
31148852,28,31.148852
31149532,18,31.149532
31150212,10,31.150212
31150884,34,31.150884
31151564,36,31.151564
31152244,17,31.152244
31152916,21,31.152916
31153596,36,31.153596
31154276,23,31.154276
31154952,18,31.154952
31155628,15,31.155628
31156308,19,31.156308
31156980,18,31.15698
31157660,11,31.15766
31158340,19,31.15834
31159016,29,31.159016
31159692,30,31.159692
31160372,27,31.160372
31161044,22,31.161044
31161724,30,31.161724
31162404,41,31.162404
31163076,28,31.163076
31163756,28,31.163756
31164436,21,31.164436
31165112,14,31.165112
31165788,14,31.165788
31166464,9,31.166464
31167092,10,31.167092
31167776,16,31.167776
31168448,14,31.168448
31169120,10,31.16912
31169796,10,31.169796
31170468,15,31.170468
31171144,23,31.171144
31171820,17,31.17182
31172496,14,31.172496
31173172,18,31.173172
31173852,14,31.173852
31174524,13,31.174524
31175204,18,31.175204
31175884,22,31.175884
31176560,23,31.17656
31177236,18,31.177236
31177916,33,31.177916
31178592,30,31.178592
31179268,28,31.179268
31179948,24,31.179948
31180624,17,31.180624
31181304,14,31.181304
31181980,12,31.18198
31182656,10,31.182656
31183332,16,31.183332
31184012,30,31.184012
31184684,30,31.184684
31185364,22,31.185364
31186044,26,31.186044
31186716,16,31.186716
31187396,10,31.187396
31188076,15,31.188076
31188752,15,31.188752
31189428,16,31.189428
31190108,15,31.190108
31190784,12,31.190784
31191460,16,31.19146
31192140,24,31.19214
31192816,12,31.192816
31193492,10,31.193492
31194172,27,31.194172
31194848,50,31.194848
31195524,48,31.195524
31196204,41,31.196204
31196880,37,31.19688
31197556,26,31.197556
31198236,26,31.198236
31198912,23,31.198912
31199588,10,31.199588
31200268,20,31.200268
31200940,26,31.20094
31201620,26,31.20162
31202292,26,31.202292
31202964,22,31.202964
31203644,16,31.203644
31204316,13,31.204316
31204992,15,31.204992
31205668,17,31.205668
31206344,15,31.206344
31207016,11,31.207016
31207692,10,31.207692
31208364,12,31.208364
31209036,12,31.209036
31209716,14,31.209716
31210388,27,31.210388
31211068,30,31.211068
31211748,34,31.211748
31212420,44,31.21242
31213100,44,31.2131
31213780,40,31.21378
31214452,21,31.214452
31215132,22,31.215132
31215812,36,31.215812
31216488,46,31.216488
31217164,30,31.217164
31217844,18,31.217844
31218516,16,31.218516
31219196,11,31.219196
31219876,10,31.219876
31220548,14,31.220548
31221228,22,31.221228
31221908,15,31.221908
31222580,14,31.22258
31223260,19,31.22326
31223940,22,31.22394
31224616,20,31.224616
31225292,16,31.225292
31225972,13,31.225972
31226648,14,31.226648
31227324,30,31.227324
31228004,48,31.228004
31228680,52,31.22868
31229356,35,31.229356
31230036,24,31.230036
31230712,22,31.230712
31231392,19,31.231392
31232072,11,31.232072
31232740,16,31.23274
31233420,26,31.23342
31234100,35,31.2341
31234772,42,31.234772
31235452,24,31.235452
31236132,10,31.236132
31236804,14,31.236804
31237484,19,31.237484
31238164,20,31.238164
31238836,18,31.238836
31239516,16,31.239516
31240192,22,31.240192
31240868,25,31.240868
31241548,24,31.241548
31242220,21,31.24222
31242892,16,31.242892
31243572,20,31.243572
31244244,31,31.244244
31244916,33,31.244916
31245596,18,31.245596
31246268,18,31.246268
31246940,22,31.24694
31247620,16,31.24762
31248292,14,31.248292
31248964,12,31.248964
31249644,11,31.249644
31250316,10,31.250316
31250996,10,31.250996
31251676,10,31.251676
31252352,17,31.252352
31253028,19,31.253028
31253708,26,31.253708
31254380,20,31.25438
31255060,13,31.25506
31255740,14,31.25574
31256412,15,31.256412
31257092,10,31.257092
31257772,15,31.257772
31258444,18,31.258444
31259124,26,31.259124
31259804,19,31.259804
31260476,11,31.260476
31261156,18,31.261156
31261836,27,31.261836
31262512,24,31.262512
31263188,18,31.263188
31263868,15,31.263868
31264544,16,31.264544
31265220,12,31.26522
31265900,28,31.2659
31266572,32,31.266572
31267252,48,31.267252
31267932,38,31.267932
31268604,11,31.268604
31269284,30,31.269284
31269964,26,31.269964
31270640,16,31.27064
31271316,16,31.271316
31271996,21,31.271996
31272672,17,31.272672
31273348,14,31.273348
31274028,11,31.274028
31274700,22,31.2747
31275380,24,31.27538
31276060,16,31.27606
31276736,15,31.276736
31277412,22,31.277412
31278092,28,31.278092
31278764,35,31.278764
31279444,30,31.279444
31280120,20,31.28012
31280788,15,31.280788
31281468,20,31.281468
31282140,21,31.28214
31282816,10,31.282816
31283492,10,31.283492
31284164,26,31.284164
31284836,38,31.284836
31285516,38,31.285516
31286192,20,31.286192
31286864,17,31.286864
31287540,20,31.28754
31288216,16,31.288216
31288892,18,31.288892
31289572,31,31.289572
31290248,22,31.290248
31290924,14,31.290924
31291604,13,31.291604
31292280,16,31.29228
31292956,18,31.292956
31293636,18,31.293636
31294308,27,31.294308
31294988,40,31.294988
31295668,40,31.295668
31296344,29,31.296344
31297020,38,31.29702
31297700,23,31.2977
31298372,15,31.298372
31299052,10,31.299052
31299732,10,31.299732
31300404,11,31.300404
31301084,18,31.301084
31301764,23,31.301764
31302436,24,31.302436
31303116,18,31.303116
31303796,13,31.303796
31304468,14,31.304468
31305148,13,31.305148
31305828,16,31.305828
31306500,17,31.3065
31307180,11,31.30718
31307860,11,31.30786
31308536,11,31.308536
31309212,10,31.309212
31309892,13,31.309892
31310568,22,31.310568
31311244,28,31.311244
31311924,36,31.311924
31312600,28,31.3126
31313276,24,31.313276
31313956,40,31.313956
31314628,39,31.314628
31315308,19,31.315308
31315988,10,31.315988
31316664,24,31.316664
31317340,30,31.31734
31318016,39,31.318016
31318696,31,31.318696
31319372,16,31.319372
31320048,14,31.320048
31320716,19,31.320716
31321396,14,31.321396
31322072,15,31.322072
31322744,17,31.322744
31323420,14,31.32342
31324096,15,31.324096
31324768,14,31.324768
31325448,11,31.325448
31326116,11,31.326116
31326792,14,31.326792
31327468,20,31.327468
31328144,42,31.328144
31328820,51,31.32882
31329500,36,31.3295
31330176,23,31.330176
31330852,17,31.330852
31331532,15,31.331532
31332208,11,31.332208
31332884,11,31.332884
31333564,13,31.333564
31334240,16,31.33424
31334920,20,31.33492
31335596,17,31.335596
31336272,10,31.336272
31336948,10,31.336948
31337628,16,31.337628
31338300,19,31.3383
31338980,18,31.33898
31339660,14,31.33966
31340332,18,31.340332
31341012,24,31.341012
31341692,16,31.341692
31342368,10,31.342368
31343044,10,31.343044
31343724,10,31.343724
31344400,17,31.3444
31345076,32,31.345076
31345756,41,31.345756
31346432,23,31.346432
31347108,17,31.347108
31347788,17,31.347788
31348464,14,31.348464
31349140,11,31.34914
31349820,14,31.34982
31350496,27,31.350496
31351172,36,31.351172
31351852,36,31.351852
31352528,33,31.352528
31353204,25,31.353204
31353884,17,31.353884
31354560,16,31.35456
31355236,14,31.355236
31355916,19,31.355916
31356592,33,31.356592
31357272,44,31.357272
31357944,42,31.357944
31358616,30,31.358616
31359296,18,31.359296
31359968,23,31.359968
31360644,28,31.360644
31361324,36,31.361324
31361996,35,31.361996
31362668,22,31.362668
31363348,26,31.363348
31364020,22,31.36402
31364692,15,31.364692
31365372,20,31.365372
31366044,26,31.366044
31366716,34,31.366716
31367396,42,31.367396
31368068,22,31.368068
31368748,11,31.368748
31369428,23,31.369428
31370100,14,31.3701
31370780,14,31.37078
31371460,15,31.37146
31372136,14,31.372136
31372812,16,31.372812
31373492,15,31.373492
31374168,10,31.374168
31374844,11,31.374844
31375524,14,31.375524
31376196,18,31.376196
31376876,30,31.376876
31377556,54,31.377556
31378232,50,31.378232
31378908,36,31.378908
31379588,20,31.379588
31380260,14,31.38026
31380940,14,31.38094
31381620,15,31.38162
31382292,10,31.382292
31382972,12,31.382972
31383652,18,31.383652
31384328,21,31.384328
31385004,20,31.385004
31385684,31,31.385684
31386356,31,31.386356
31387036,20,31.387036
31387716,16,31.387716
31388388,17,31.388388
31389068,16,31.389068
31389748,17,31.389748
31390424,11,31.390424
31391100,30,31.3911
31391780,41,31.39178
31392456,22,31.392456
31393132,10,31.393132
31393812,20,31.393812
31394484,29,31.394484
31395164,26,31.395164
31395844,27,31.395844
31396516,20,31.396516
31397196,16,31.397196
31397872,16,31.397872
31398544,16,31.398544
31399220,22,31.39922
31399892,16,31.399892
31400568,11,31.400568
31401244,10,31.401244
31401916,14,31.401916
31402592,10,31.402592
31403268,10,31.403268
31403944,11,31.403944
31404616,18,31.404616
31405292,14,31.405292
31405968,14,31.405968
31406644,16,31.406644
31407324,20,31.407324
31408000,22,31.408
31408676,22,31.408676
31409356,15,31.409356
31410032,11,31.410032
31410708,16,31.410708
31411388,25,31.411388
31412060,30,31.41206
31412740,30,31.41274
31413420,25,31.41342
31414096,26,31.414096
31414772,21,31.414772
31415452,10,31.415452
31416128,17,31.416128
31416804,20,31.416804
31417484,32,31.417484
31418160,38,31.41816
31418836,35,31.418836
31419516,15,31.419516
31420192,10,31.420192
31420868,13,31.420868
31421548,14,31.421548
31422224,16,31.422224
31422900,21,31.4229
31423580,12,31.42358
31424256,11,31.424256
31424932,16,31.424932
31425612,22,31.425612
31426284,15,31.426284
31426964,13,31.426964
31427644,32,31.427644
31428320,28,31.42832
31428996,25,31.428996
31429676,29,31.429676
31430352,35,31.430352
31431032,23,31.431032
31431708,16,31.431708
31432384,11,31.432384
31433060,12,31.43306
31433740,10,31.43374
31434416,11,31.434416
31435092,10,31.435092
31435768,14,31.435768
31436440,16,31.43644
31437120,15,31.43712
31437792,20,31.437792
31438464,15,31.438464
31439140,15,31.43914
31439816,16,31.439816
31440488,13,31.440488
31441164,12,31.441164
31441840,11,31.44184
31442512,10,31.442512
31443188,11,31.443188
31443864,19,31.443864
31444540,38,31.44454
31445220,45,31.44522
31445892,34,31.445892
31446572,16,31.446572
31447252,14,31.447252
31447928,16,31.447928
31448604,14,31.448604
31449284,16,31.449284
31449960,27,31.44996
31450636,22,31.450636
31451316,13,31.451316
31451992,19,31.451992
31452672,14,31.452672
31453348,12,31.453348
31454024,12,31.454024
31454700,15,31.4547
31455380,15,31.45538
31456056,15,31.456056
31456732,18,31.456732
31457412,16,31.457412
31458084,16,31.458084
31458764,11,31.458764
31459444,11,31.459444
31460116,14,31.460116
31460796,23,31.460796
31461476,39,31.461476
31462148,47,31.462148
31462828,46,31.462828
31463508,37,31.463508
31464180,24,31.46418
31464860,14,31.46486
31465540,19,31.46554
31466212,31,31.466212
31466892,36,31.466892
31467572,28,31.467572
31468244,24,31.468244
31468924,18,31.468924
31469604,17,31.469604
31470276,24,31.470276
31470956,18,31.470956
31471636,28,31.471636
31472312,38,31.472312
31472988,26,31.472988
31473660,11,31.47366
31474340,16,31.47434
31475020,21,31.47502
31475696,26,31.475696
31476364,18,31.476364
31477044,22,31.477044
31477716,47,31.477716
31478392,57,31.478392
31479068,57,31.479068
31479740,42,31.47974
31480412,40,31.480412
31481092,32,31.481092
31481764,22,31.481764
31482436,10,31.482436
31483116,18,31.483116
31483788,27,31.483788
31484468,26,31.484468
31485148,16,31.485148
31485820,10,31.48582
31486500,10,31.4865
31487180,20,31.48718
31487856,22,31.487856
31488532,15,31.488532
31489212,15,31.489212
31489884,15,31.489884
31490564,15,31.490564
31491244,15,31.491244
31491916,16,31.491916
31492596,16,31.492596
31493276,10,31.493276
31493948,11,31.493948
31494628,18,31.494628
31495308,20,31.495308
31495980,19,31.49598
31496660,14,31.49666
31497340,14,31.49734
31498012,15,31.498012
31498692,12,31.498692
31499372,12,31.499372
31500044,29,31.500044
31500724,25,31.500724
31501404,10,31.501404
31502076,11,31.502076
31502756,16,31.502756
31503436,13,31.503436
31504108,14,31.504108
31504788,17,31.504788
31505468,20,31.505468
31506140,16,31.50614
31506820,12,31.50682
31507500,10,31.5075
31508172,10,31.508172
31508852,13,31.508852
31509532,17,31.509532
31510204,23,31.510204
31510884,30,31.510884
31511564,34,31.511564
31512240,32,31.51224
31512916,28,31.512916
31513592,24,31.513592
31514264,17,31.514264
31514940,14,31.51494
31515612,13,31.515612
31516288,12,31.516288
31516964,12,31.516964
31517636,12,31.517636
31518312,11,31.518312
31518988,14,31.518988
31519660,23,31.51966
31520336,26,31.520336
31521012,16,31.521012
31521684,14,31.521684
31522360,16,31.52236
31523044,18,31.523044
31523716,15,31.523716
31524396,10,31.524396
31525076,10,31.525076
31525752,12,31.525752
31526428,16,31.526428
31527108,29,31.527108
31527780,24,31.52778
31528460,16,31.52846
31529140,16,31.52914
31529812,19,31.529812
31530492,14,31.530492
31531172,14,31.531172
31531848,11,31.531848
31532524,10,31.532524
31533204,10,31.533204
31533876,10,31.533876
31534556,10,31.534556
31535236,11,31.535236
31535912,19,31.535912
31536588,16,31.536588
31537268,17,31.537268
31537944,23,31.537944
31538620,17,31.53862
31539300,15,31.5393
31539972,14,31.539972
31540652,24,31.540652
31541332,30,31.541332
31542004,30,31.542004
31542684,24,31.542684
31543364,19,31.543364
31544036,14,31.544036
31544716,27,31.544716
31545396,29,31.545396
31546068,30,31.546068
31546748,42,31.546748
31547428,28,31.547428
31548100,15,31.5481
31548780,18,31.54878
31549460,31,31.54946
31550132,40,31.550132
31550812,42,31.550812
31551484,45,31.551484
31552164,36,31.552164
31552844,19,31.552844
31553516,10,31.553516
31554188,15,31.554188
31554868,22,31.554868
31555540,16,31.55554
31556212,16,31.556212
31556892,20,31.556892
31557564,17,31.557564
31558236,11,31.558236
31558916,10,31.558916
31559588,13,31.559588
31560264,26,31.560264
31560940,34,31.56094
31561612,38,31.561612
31562292,40,31.562292
31562972,32,31.562972
31563644,28,31.563644
31564324,26,31.564324
31565004,15,31.565004
31565676,17,31.565676
31566356,30,31.566356
31567036,25,31.567036
31567712,18,31.567712
31568388,24,31.568388
31569068,23,31.569068
31569740,20,31.56974
31570420,20,31.57042
31571100,17,31.5711
31571776,14,31.571776
31572452,22,31.572452
31573132,19,31.573132
31573804,14,31.573804
31574484,18,31.574484
31575164,24,31.575164
31575836,20,31.575836
31576516,21,31.576516
31577196,29,31.577196
31577872,28,31.577872
31578548,27,31.578548
31579228,29,31.579228
31579900,24,31.5799
31580580,16,31.58058
31581260,14,31.58126
